Date,Symbol,Delivery_Pct
2026-07-08,OIL,42.05
2026-07-08,OILIETF,83.87
2026-07-08,OLAELEC,16.92
2026-07-08,OLECTRA,29.94
2026-07-08,OMAXE,16.94
2026-07-08,OMINFRAL,42.63
2026-07-08,OMNI,44.5
2026-07-08,OMPOWER,57.63
2026-07-08,ONEPOINT,32.39
2026-07-08,ONESOURCE,18.6
2026-07-08,ONGC,43.65
2026-07-08,ONWARDTEC,53.3
2026-07-08,OPTIEMUS,64.24
2026-07-08,ORCHASP,81.91
2026-07-08,ORCHPHARMA,9.7
2026-07-08,ORICONENT,65.67
2026-07-08,ORIENTALTL,59.77
2026-07-08,ORIENTBELL,78.82
2026-07-08,ORIENTCEM,42.5
2026-07-08,ORIENTCER,41.83
2026-07-08,ORIENTELEC,54.66
2026-07-08,ORIENTHOT,51.07
2026-07-08,ORIENTLTD,96.19
2026-07-08,ORIENTPPR,75.79
2026-07-08,ORIENTTECH,45.68
2026-07-08,ORISSAMINE,43.61
2026-07-08,ORKLAINDIA,72.37
2026-07-08,OSWALGREEN,42.93
2026-07-08,OSWALPUMPS,50.49
2026-07-08,OSWALSEEDS,77.14
2026-07-08,PACEDIGITK,36.01
2026-07-08,PAGEIND,54.54
2026-07-08,PAISALO,36.61
2026-07-08,PAKKA,75.13
2026-07-08,PALASHSECU,98.0
2026-07-08,PANACEABIO,35.07
2026-07-08,PANACHE,64.74
2026-07-08,PANAMAPET,43.84
2026-07-08,PANSARI,11.1
2026-07-08,PAR,84.91
2026-07-08,PARACABLES,45.96
2026-07-08,PARADEEP,32.66
2026-07-08,PARAGMILK,46.94
2026-07-08,PARAS,19.26
2026-07-08,PARASPETRO,54.58
2026-07-08,PARKHOSPS,50.71
2026-07-08,PARKHOTELS,60.2
2026-07-08,PASHUPATI,42.54
2026-07-08,PATANJALI,48.93
2026-07-08,PATELENG,39.36
2026-07-08,PATELRMART,16.83
2026-07-08,PAUSHAKLTD,60.81
2026-07-08,PAYTM,48.08
2026-07-08,PCBL,46.9
2026-07-08,PCJEWELLER,10.72
2026-07-08,PDMJEPAPER,65.62
2026-07-08,PDSL,50.18
2026-07-08,PENIND,48.2
2026-07-08,PERSISTENT,37.77
2026-07-08,PETRONET,63.83
2026-07-08,PFC,51.21
2026-07-08,PFIZER,49.84
2026-07-08,PFS,71.84
2026-07-08,PGEL,28.77
2026-07-08,PGHH,57.43
2026-07-08,PGHL,66.27
2026-07-08,PGIL,41.98
2026-07-08,PHARMABEES,55.9
2026-07-08,PHOENIXLTD,48.99
2026-07-08,PICCADIL,56.79
2026-07-08,PIDILITIND,62.33
2026-07-08,PIGL,59.32
2026-07-08,PIIND,44.86
2026-07-08,PILANIINVS,47.3
2026-07-08,PINELABS,41.08
2026-07-08,PIONEEREMB,93.82
2026-07-08,PIONRINV,55.48
2026-07-08,PIRAMALFIN,67.89
2026-07-08,PITTIENG,13.67
2026-07-08,PIXTRANS,33.44
2026-07-08,PKTEA,31.26
2026-07-08,PLASTIBLEN,69.87
2026-07-08,PLATIND,55.83
2026-07-08,PML,99.38
2026-07-08,PNB,49.27
2026-07-08,PNBGILTS,34.13
2026-07-08,PNBHOUSING,47.51
2026-07-08,PNC,79.39
2026-07-08,PNCINFRA,55.37
2026-07-08,PNGJL,43.4
2026-07-08,PNGSREVA,41.33
2026-07-08,POCL,45.18
2026-07-08,PODDARMENT,46.53
2026-07-08,POKARNA,35.6
2026-07-08,POLICYBZR,50.18
2026-07-08,POLYCAB,49.43
2026-07-08,POLYMED,44.26
2026-07-08,POLYPLEX,64.89
2026-07-08,PONNIERODE,75.27
2026-07-08,POONAWALLA,53.98
2026-07-08,POWERGRID,60.06
2026-07-08,POWERICA,53.9
2026-07-08,POWERINDIA,32.72
2026-07-08,POWERMECH,45.44
2026-07-08,PPAP,48.07
2026-07-08,PPLPHARMA,39.74
2026-07-08,PRABHA,62.8
2026-07-08,PRAENG,91.54
2026-07-08,PRAJIND,50.97
2026-07-08,PRAKASH,58.29
2026-07-08,PRAKASHSTL,82.54
2026-07-08,PRAVEG,46.96
2026-07-08,PRECAM,49.2
2026-07-08,PRECOT,63.56
2026-07-08,PRECWIRE,38.8
2026-07-08,PREMCO,63.27
2026-07-08,PREMEXPLN,32.55
2026-07-08,PREMIERENE,42.1
2026-07-08,PREMIERPOL,65.35
2026-07-08,PRESTIGE,47.31
2026-07-08,PRICOLLTD,53.71
2026-07-08,PRIMESECU,56.41
2026-07-08,PRIMO,71.6
2026-07-08,PRINCEPIPE,50.8
2026-07-08,PRIVISCL,50.05
2026-07-08,PROSTARM,54.45
2026-07-08,PROTEAN,58.58
2026-07-08,PROZONER,59.58
2026-07-08,PRSMJOHNSN,53.83
2026-07-08,PRUDENT,48.45
2026-07-08,PSB,41.64
2026-07-08,PSPPROJECT,47.68
2026-07-08,PSUBANK,46.54
2026-07-08,PSUBANKADD,85.89
2026-07-08,PSUBNKBEES,50.74
2026-07-08,PSUBNKIETF,86.33
2026-07-08,PTC,51.12
2026-07-08,PTCIL,43.58
2026-07-08,PTL,74.52
2026-07-08,PUNJABCHEM,61.75
2026-07-08,PURVA,42.73
2026-07-08,PVP,29.11
2026-07-08,PVRINOX,58.38
2026-07-08,PVSL,42.11
2026-07-08,PVTBANIETF,77.17
2026-07-08,PVTBANKADD,66.52
2026-07-08,PVTBKGROWW,65.83
2026-07-08,PWL,11.98
2026-07-08,PYRAMID,45.4
2026-07-08,QGOLDHALF,42.37
2026-07-08,QMSMEDI,68.24
2026-07-08,QNIFTY,50.12
2026-07-08,QUADFUTURE,41.83
2026-07-08,QUAL30IETF,49.99
2026-07-08,QUALITY30,83.19
2026-07-08,QUESS,52.8
2026-07-08,QUINT,98.98
2026-07-08,RACLGEAR,63.38
2026-07-08,RADAAN,61.08
2026-07-08,RADHIKAJWE,12.07
2026-07-08,RADIANTCMS,68.03
2026-07-08,RADICO,45.56
2026-07-08,RADIOCITY,88.25
2026-07-08,RAILTEL,31.93
2026-07-08,RAIN,29.43
2026-07-08,RAINBOW,53.48
2026-07-08,RAJMET,70.03
2026-07-08,RAJPALAYAM,54.58
2026-07-08,RAJRATAN,38.95
2026-07-08,RAJSREESUG,66.24
2026-07-08,RAJTV,65.56
2026-07-08,RALLIS,50.22
2026-07-08,RAMANEWS,72.08
2026-07-08,RAMAPHO,50.07
2026-07-08,RAMCOCEM,45.41
2026-07-08,RAMCOIND,38.68
2026-07-08,RAMCOSYS,9.72
2026-07-08,RAMKY,59.79
2026-07-08,RAMRAT,44.63
2026-07-08,RANASUG,66.64
2026-07-08,RANEHOLDIN,50.71
2026-07-08,RATEGAIN,45.92
2026-07-08,RATNAMANI,64.38
2026-07-08,RATNAVEER,15.81
2026-07-08,RAYMOND,40.61
2026-07-08,RAYMONDLSL,47.23
2026-07-08,RAYMONDREL,33.99
2026-07-08,RBA,54.14
2026-07-08,RBLBANK,54.14
2026-07-08,RBZJEWEL,41.43
2026-07-08,RCF,20.56
2026-07-08,RECLTD,58.21
2026-07-08,REDINGTON,44.83
2026-07-08,REDTAPE,39.41
2026-07-08,REFEX,44.46
2026-07-08,REGENCERAM,77.19
2026-07-08,RELAXO,19.63
2026-07-08,RELCHEMQ,66.7
2026-07-08,RELIABLE,72.87
2026-07-08,RELIANCE,57.15
2026-07-08,RELIGARE,48.97
2026-07-08,RELTD,43.92
2026-07-08,REMSONSIND,64.17
2026-07-08,RENUKA,40.69
2026-07-08,REPCOHOME,53.18
2026-07-08,REPRO,81.73
2026-07-08,RESPONIND,56.52
2026-07-08,RETAIL,83.45
2026-07-08,RGL,55.06
2026-07-08,RHETAN,25.44
2026-07-08,RHIM,19.51
2026-07-08,RHL,86.9
2026-07-08,RICOAUTO,28.27
2026-07-08,RIIL,45.03
2026-07-08,RISHABH,22.19
2026-07-08,RITCO,48.12
2026-07-08,RITES,12.62
2026-07-08,RKDL,95.4
2026-07-08,RKEC,59.68
2026-07-08,RKFORGE,55.37
2026-07-08,RKSWAMY,78.93
2026-07-08,RMC,42.91
2026-07-08,RMDRIP,16.99
2026-07-08,RML,43.89
2026-07-08,RNBDENIMS,74.57
2026-07-08,ROHLTD,75.65
2026-07-08,ROLEXRINGS,54.39
2026-07-08,ROML,94.47
2026-07-08,ROSSARI,52.53
2026-07-08,ROSSELLIND,80.34
2026-07-08,ROSSTECH,46.4
2026-07-08,ROTO,25.84
2026-07-08,ROUTE,51.75
2026-07-08,RPEL,51.0
2026-07-08,RPGLIFE,25.62
2026-07-08,RPOWER,26.99
2026-07-08,RPPINFRA,71.15
2026-07-08,RPPL,16.52
2026-07-08,RPSGVENT,54.53
2026-07-08,RPTECH,33.96
2026-07-08,RRIL,74.66
2026-07-08,RRKABEL,33.52
2026-07-08,RSDFIN,100.0
2026-07-08,RSL,39.5
2026-07-08,RSYSTEMS,33.52
2026-07-08,RTNINDIA,28.23
2026-07-08,RTNPOWER,39.54
2026-07-08,RUBFILA,69.15
2026-07-08,RUBICON,45.02
2026-07-08,RUCHINFRA,66.61
2026-07-08,RUCHIRA,66.61
2026-07-08,RUPA,54.97
2026-07-08,RUSHIL,64.24
2026-07-08,RUSTOMJEE,64.96
2026-07-08,RVHL,83.87
2026-07-08,RVNL,35.18
2026-07-08,RVTH,77.82
2026-07-08,S&SPOWER,87.29
2026-07-08,SAATVIKGL,46.03
2026-07-08,SADBHAV,68.03
2026-07-08,SAFARI,59.87
2026-07-08,SAGARDEEP,86.95
2026-07-08,SAGCEM,62.36
2026-07-08,SAGILITY,40.8
2026-07-08,SAHLIBHFI,79.14
2026-07-08,SAHYADRI,81.93
2026-07-08,SAIL,39.08
2026-07-08,SAILIFE,49.2
2026-07-08,SAIPARENT,45.16
2026-07-08,SAKAR,53.25
2026-07-08,SAKHTISUG,55.04
2026-07-08,SAKSOFT,9.84
2026-07-08,SALASAR,55.08
2026-07-08,SALONA,87.43
2026-07-08,SALZERELEC,53.06
2026-07-08,SAMBHAAV,77.07
2026-07-08,SAMBHV,38.04
2026-07-08,SAMHI,51.51
2026-07-08,SAMMAANCAP,52.14
2026-07-08,SAMPANN,69.99
2026-07-08,SANATHAN,57.93
2026-07-08,SANDESH,91.08
2026-07-08,SANDHAR,42.83
2026-07-08,SANDUMA,46.64
2026-07-08,SANGAMIND,42.51
2026-07-08,SANGHVIMOV,54.39
2026-07-08,SANOFI,60.91
2026-07-08,SANOFICONR,55.35
2026-07-08,SANSERA,53.17
2026-07-08,SANSTAR,41.07
2026-07-08,SAPPHIRE,46.51
2026-07-08,SAPPL,93.54
2026-07-08,SARDAEN,50.24
2026-07-08,SAREGAMA,32.63
2026-07-08,SARLAPOLY,75.3
2026-07-08,SASKEN,34.6
2026-07-08,SATIA,58.61
2026-07-08,SATIN,49.89
2026-07-08,SAURASHCEM,72.26
2026-07-08,SAYAJIHOTL,99.79
2026-07-08,SBC,27.08
2026-07-08,SBCL,49.68
2026-07-08,SBFC,55.87
2026-07-08,SBGLP,96.03
2026-07-08,SBIBPB,93.17
2026-07-08,SBICARD,43.82
2026-07-08,SBIETFCON,94.64
2026-07-08,SBIETFIT,59.11
2026-07-08,SBIETFPB,97.65
2026-07-08,SBIETFQLTY,94.02
2026-07-08,SBILIFE,60.75
2026-07-08,SBILIQETF,98.82
2026-07-08,SBIMIDMOM,52.06
2026-07-08,SBIN,55.67
2026-07-08,SBINEQWETF,56.37
2026-07-08,SBINMID150,88.02
2026-07-08,SBISILVER,46.89
2026-07-08,SBISMLETF,61.47
2026-07-08,SBIVALETF,94.61
2026-07-08,SCANSTL,73.6
2026-07-08,SCHAEFFLER,68.58
2026-07-08,SCHAND,69.35
2026-07-08,SCHNEIDER,40.8
2026-07-08,SCI,38.93
2026-07-08,SCILAL,62.71
2026-07-08,SCODATUBES,53.39
2026-07-08,SCPL,47.33
2026-07-08,SDBL,51.96
2026-07-08,SEAMECLTD,45.93
2026-07-08,SECMARK,62.96
2026-07-08,SECURKLOUD,60.13
2026-07-08,SEDEMAC,37.5
2026-07-08,SEIL,44.18
2026-07-08,SELECTIPO,56.24
2026-07-08,SELMC,74.05
2026-07-08,SENCO,30.87
2026-07-08,SENORES,34.56
2026-07-08,SENSEXADD,97.27
2026-07-08,SENSEXAXIS,75.06
2026-07-08,SENSEXBETA,61.29
2026-07-08,SENSEXETF,72.87
2026-07-08,SENSEXIETF,69.89
2026-07-08,SEPC,35.56
2026-07-08,SERVOTECH,44.25
2026-07-08,SESHAPAPER,70.33
2026-07-08,SETF10GILT,37.87
2026-07-08,SETFGOLD,43.69
2026-07-08,SETFNIF50,74.13
2026-07-08,SETFNIFBK,77.92
2026-07-08,SETFNN50,56.1
2026-07-08,SETL,43.45
2026-07-08,SFL,43.49
2026-07-08,SGFIN,40.19
2026-07-08,SGIL,74.72
2026-07-08,SGL,83.37
2026-07-08,SGMART,10.6
2026-07-08,SHADOWFAX,45.72
2026-07-08,SHAH,62.15
2026-07-08,SHAHALLOYS,69.49
2026-07-08,SHAILY,48.54
2026-07-08,SHAKTIPUMP,33.36
2026-07-08,SHALBY,52.46
2026-07-08,SHALPAINTS,70.36
2026-07-08,SHANTI,68.81
2026-07-08,SHANTIGEAR,77.4
2026-07-08,SHANTIGOLD,41.6
2026-07-08,SHARDACROP,52.55
2026-07-08,SHARDAMOTR,52.15
2026-07-08,SHARDUL,53.84
2026-07-08,SHAREINDIA,7.94
2026-07-08,SHARIABEES,65.88
2026-07-08,SHBAJRG,85.49
2026-07-08,SHILCTECH,44.98
2026-07-08,SHILPAMED,45.49
2026-07-08,SHINDL,20.07
2026-07-08,SHIVATEX,43.34
2026-07-08,SHIVAUM,60.21
2026-07-08,SHK,59.22
2026-07-08,SHOPERSTOP,52.37
2026-07-08,SHRADHA,92.01
2026-07-08,SHREDIGCEM,46.73
2026-07-08,SHREECEM,40.93
2026-07-08,SHREEJISPG,37.28
2026-07-08,SHREEPUSHK,52.81
2026-07-08,SHREERAMA,60.99
2026-07-08,SHREYANIND,72.13
2026-07-08,SHRIKRISH,86.21
2026-07-08,SHRINGARMS,21.76
2026-07-08,SHRIPISTON,50.63
2026-07-08,SHRIRAMFIN,56.0
2026-07-08,SHRIRAMPPS,54.87
2026-07-08,SHYAMMETL,51.38
2026-07-08,SICAGEN,64.59
2026-07-08,SICALLOG,75.48
2026-07-08,SIEMENS,44.54
2026-07-08,SIGIND,54.73
2026-07-08,SIGMA,49.45
2026-07-08,SIGMAADV,48.24
2026-07-08,SIGNATURE,12.2
2026-07-08,SIGNPOST,24.98
2026-07-08,SIKA,33.5
2026-07-08,SIKKO,39.97
2026-07-08,SIL,77.23
2026-07-08,SILGO,8.04
2026-07-08,SILINV,84.62
2026-07-08,SILLYMONKS,62.02
2026-07-08,SILVER,30.9
2026-07-08,SILVER1,34.55
2026-07-08,SILVER360,40.08
2026-07-08,SILVERADD,29.88
2026-07-08,SILVERAG,29.68
2026-07-08,SILVERAXIS,46.73
2026-07-08,SILVERBEES,30.38
2026-07-08,SILVERBETA,58.79
2026-07-08,SILVERBND,59.88
2026-07-08,SILVERCASE,27.68
2026-07-08,SILVERIETF,40.17
2026-07-08,SILVERTUC,37.31
2026-07-08,SIMPLEXINF,57.58
2026-07-08,SINCLAIR,62.14
2026-07-08,SINDHUTRAD,55.77
2026-07-08,SINGERIND,68.61
2026-07-08,SINTERCOM,94.02
2026-07-08,SIRCA,47.43
2026-07-08,SIS,48.6
2026-07-08,SIYSIL,54.1
2026-07-08,SJS,56.52
2026-07-08,SJVN,51.8
2026-07-08,SKFINDIA,51.17
2026-07-08,SKFINDUS,58.88
2026-07-08,SKIPPER,45.94
2026-07-08,SKMEGGPROD,46.47
2026-07-08,SKYGOLD,29.73
2026-07-08,SMALL250,65.42
2026-07-08,SMALLADD,55.14
2026-07-08,SMALLCAP,70.78
2026-07-08,SMALLGROWW,35.19
2026-07-08,SMALLIETF,34.93
2026-07-08,SMARTWORKS,62.96
2026-07-08,SMCGLOBAL,62.02
2026-07-08,SML100CASE,60.02
2026-07-08,SMLMAH,49.61
2026-07-08,SMLT,51.01
2026-07-08,SMSPHARMA,59.2
2026-07-08,SNOWMAN,63.43
2026-07-08,SNXT30BEES,70.23
2026-07-08,SNXT50BETA,48.64
2026-07-08,SOBHA,43.03
2026-07-08,SOLARA,46.04
2026-07-08,SOLARINDS,39.53
2026-07-08,SOLARWORLD,37.29
2026-07-08,SOLEX,46.77
2026-07-08,SOMANYCERA,59.93
2026-07-08,SOMATEX,74.81
2026-07-08,SOMICONVEY,59.91
2026-07-08,SONACOMS,54.06
2026-07-08,SONAL,96.65
2026-07-08,SONAMLTD,52.33
2026-07-08,SONATSOFTW,28.05
2026-07-08,SOTL,45.26
2026-07-08,SOUTHBANK,34.94
2026-07-08,SOUTHWEST,42.92
2026-07-08,SPAL,27.77
2026-07-08,SPANDANA,47.35
2026-07-08,SPARC,22.18
2026-07-08,SPCENET,46.3
2026-07-08,SPECIALITY,60.89
2026-07-08,SPECTRUM,29.89
2026-07-08,SPENCERS,67.27
2026-07-08,SPIC,45.06
2026-07-08,SPLIL,85.98
2026-07-08,SPLPETRO,54.74
2026-07-08,SPMLINFRA,46.69
2026-07-08,SPORTKING,43.01
2026-07-08,SRD,72.25
2026-07-08,SREEL,57.66
2026-07-08,SRF,55.54
2026-07-08,SRGHFL,57.93
2026-07-08,SRHHYPOLTD,57.39
2026-07-08,SRM,58.94
2026-07-08,SRTL,63.09
2026-07-08,SSDL,82.08
2026-07-08,SSWL,45.57
2026-07-08,STALLION,49.26
2026-07-08,STANLEY,70.05
2026-07-08,STAR,49.34
2026-07-08,STARCEMENT,61.29
2026-07-08,STARHEALTH,52.72
2026-07-08,STARPAPER,76.65
2026-07-08,STARTECK,8.17
2026-07-08,STCINDIA,38.3
2026-07-08,STEELCAS,50.38
2026-07-08,STEELCITY,71.98
2026-07-08,STEELXIND,59.07
2026-07-08,STEL,40.33
2026-07-08,STOVEKRAFT,38.81
2026-07-08,STUDDS,48.31
2026-07-08,STYL,39.0
2026-07-08,STYLAMIND,41.8
2026-07-08,STYRENIX,46.25
2026-07-08,SUBROS,42.56
2026-07-08,SUDARCOLOR,36.24
2026-07-08,SUDARSCHEM,54.44
2026-07-08,SUDEEPPHRM,39.96
2026-07-08,SUKHJITS,84.22
2026-07-08,SULA,66.93
2026-07-08,SUMEETINDS,6.42
2026-07-08,SUMICHEM,28.1
2026-07-08,SUMMITSEC,55.4
2026-07-08,SUNCLAY,55.85
2026-07-08,SUNDARAM,64.26
2026-07-08,SUNDARMFIN,63.43
2026-07-08,SUNDRMFAST,63.49
2026-07-08,SUNDROP,78.72
2026-07-08,SUNFLAG,44.71
2026-07-08,SUNPHARMA,55.4
2026-07-08,SUNTECK,60.34
2026-07-08,SUNTV,46.68
2026-07-08,SUPERHOUSE,41.66
2026-07-08,SUPRAJIT,37.4
2026-07-08,SUPREME,71.86
2026-07-08,SUPREMEIND,46.24
2026-07-08,SUPREMEINF,48.75
2026-07-08,SUPRIYA,31.16
2026-07-08,SURAJEST,50.62
2026-07-08,SURAJLTD,100.0
2026-07-08,SURAKSHA,48.95
2026-07-08,SURANASOL,74.89
2026-07-08,SURANAT&P,60.82
2026-07-08,SURYALA,100.0
2026-07-08,SURYALAXMI,84.25
2026-07-08,SURYAROSNI,58.61
2026-07-08,SURYODAY,51.69
2026-07-08,SUVEN,27.69
2026-07-08,SUVIDHAA,71.7
2026-07-08,SUYOG,46.05
2026-07-08,SUZLON,36.89
2026-07-08,SWANCORP,42.12
2026-07-08,SWARAJENG,40.27
2026-07-08,SWELECTES,64.32
2026-07-08,SWIGGY,42.5
2026-07-08,SWSOLAR,45.69
2026-07-08,SYMPHONY,52.16
2026-07-08,SYNCOMF,54.49
2026-07-08,SYNGENE,52.02
2026-07-08,SYRMA,29.6
2026-07-08,TAALTECH,83.24
2026-07-08,TAINWALCHM,77.24
2026-07-08,TAJGVK,43.32
2026-07-08,TALBROAUTO,44.34
2026-07-08,TANLA,41.66
2026-07-08,TARACHAND,68.29
2026-07-08,TARAPUR,90.47
2026-07-08,TARC,26.5
2026-07-08,TARIL,36.85
2026-07-08,TARMAT,86.67
2026-07-08,TARSONS,25.31
2026-07-08,TASTYBITE,56.84
2026-07-08,TATACAP,48.85
2026-07-08,TATACHEM,35.26
2026-07-08,TATACOMM,45.72
2026-07-08,TATACONSUM,51.68
2026-07-08,TATAELXSI,46.53
2026-07-08,TATAGOLD,34.52
2026-07-08,TATAINVEST,40.16
2026-07-08,TATAPOWER,50.81
2026-07-08,TATASTEEL,49.12
2026-07-08,TATATECH,44.79
2026-07-08,TATSILV,26.65
2026-07-08,TATVA,55.6
2026-07-08,TBOTEK,54.29
2026-07-08,TBZ,19.27
2026-07-08,TCC,44.9
2026-07-08,TCI,66.18
2026-07-08,TCIEXP,54.98
2026-07-08,TCPLPACK,60.63
2026-07-08,TCS,48.77
2026-07-08,TDPOWERSYS,45.9
2026-07-08,TEAMGTY,67.22
2026-07-08,TEAMLEASE,51.88
2026-07-08,TECH,74.6
2026-07-08,TECHM,42.88
2026-07-08,TECHNOE,50.41
2026-07-08,TECHNVISN,77.21
2026-07-08,TECILCHEM,51.53
2026-07-08,TEGA,54.17
2026-07-08,TEJASNET,17.97
2026-07-08,TEMBO,41.89
2026-07-08,TENNIND,48.74
2026-07-08,TERASOFT,65.01
2026-07-08,TEXINFRA,54.1
2026-07-08,TEXMOPIPES,81.91
2026-07-08,TEXRAIL,44.29
2026-07-08,TFCILTD,42.61
2026-07-08,TFL,97.63
2026-07-08,TGBHOTELS,87.98
2026-07-08,THANGAMAYL,16.77
2026-07-08,THEINVEST,80.11
2026-07-08,THEJO,62.1
2026-07-08,THELEELA,36.97
2026-07-08,THEMISMED,60.4
2026-07-08,THERMAX,39.98
2026-07-08,THOMASCOOK,36.75
2026-07-08,THOMASCOTT,56.81
2026-07-08,THYROCARE,51.91
2026-07-08,TI,31.19
2026-07-08,TICL,64.75
2026-07-08,TIIL,71.81
2026-07-08,TIINDIA,43.05
2026-07-08,TIJARIA,86.65
2026-07-08,TIL,27.72
2026-07-08,TIMETECHNO,29.96
2026-07-08,TIMEX,45.19
2026-07-08,TIMKEN,60.67
2026-07-08,TINNARUBR,48.13
2026-07-08,TIPSFILMS,67.4
2026-07-08,TIPSMUSIC,42.99
2026-07-08,TIRUMALCHM,59.58
2026-07-08,TIRUPATIFL,52.15
2026-07-08,TITAGARH,40.37
2026-07-08,TITAN,58.78
2026-07-08,TMB,53.63
2026-07-08,TMCV,52.12
2026-07-08,TMPV,46.93
2026-07-08,TNIDETF,83.28
2026-07-08,TNPETRO,52.54
2026-07-08,TNPL,44.05
2026-07-08,TNTELE,65.62
2026-07-08,TOLINS,57.11
2026-07-08,TOP100CASE,54.83
2026-07-08,TOP10ADD,85.84
2026-07-08,TOP15IETF,78.05
2026-07-08,TOP20,83.9
2026-07-08,TORNTPHARM,57.4
2026-07-08,TORNTPOWER,60.15
2026-07-08,TOTAL,81.36
2026-07-08,TOUCHWOOD,60.02
2026-07-08,TPHQ,66.79
2026-07-08,TPLPLASTEH,45.92
2026-07-08,TRACXN,65.11
2026-07-08,TRANSPEK,62.23
2026-07-08,TRANSRAILL,53.5
2026-07-08,TRAVELFOOD,52.89
2026-07-08,TREEHOUSE,63.98
2026-07-08,TREJHARA,80.36
2026-07-08,TREL,51.82
2026-07-08,TRENT,30.53
2026-07-08,TRF,56.7
2026-07-08,TRIDENT,37.46
2026-07-08,TRIGYN,41.33
2026-07-08,TRITURBINE,48.35
2026-07-08,TRIVENI,47.2
2026-07-08,TRU,47.81
2026-07-08,TRUALT,53.83
2026-07-08,TSFINV,60.78
2026-07-08,TTKHLTCARE,70.77
2026-07-08,TTKPRESTIG,45.48
2026-07-08,TTL,88.9
2026-07-08,TTML,38.6
2026-07-08,TURTLEMINT,43.38
2026-07-08,TVSELECT,32.92
2026-07-08,TVSHLTD,57.96
2026-07-08,TVSMOTOR,50.75
2026-07-08,TVSSCS,59.7
2026-07-08,TVSSRICHAK,56.39
2026-07-08,TVTODAY,57.01
2026-07-08,TVVISION,97.39
2026-07-08,TWCGOLDETF,32.67
2026-07-08,UBL,40.5
2026-07-08,UCAL,68.4
2026-07-08,UCOBANK,23.24
2026-07-08,UDS,64.67
2026-07-08,UEL,44.31
2026-07-08,UFBL,51.71
2026-07-08,UFLEX,63.98
2026-07-08,UFO,63.59
2026-07-08,UGARSUGAR,63.6
2026-07-08,UGROCAP,48.51
2026-07-08,UJJIVANSFB,51.8
2026-07-08,ULTRACEMCO,59.82
2026-07-08,ULTRAMAR,72.99
2026-07-08,UMESLTD,69.66
2026-07-08,UMIYA-MRO,52.04
2026-07-08,UNICHEMLAB,14.93
2026-07-08,UNIECOM,39.78
2026-07-08,UNIENTER,68.8
2026-07-08,UNIMECH,43.27
2026-07-08,UNIONBANK,39.6
2026-07-08,UNIONGOLD,59.88
2026-07-08,UNIPARTS,51.67
2026-07-08,UNITDSPR,66.23
2026-07-08,UNITECH,71.18
2026-07-08,UNITEDTEA,66.09
2026-07-08,UNIVCABLES,36.44
2026-07-08,UNOMINDA,34.77
2026-07-08,UPL,60.06
2026-07-08,URBANCO,44.04
2026-07-08,URJA,56.81
2026-07-08,USHAMART,47.97
2026-07-08,USK,79.87
2026-07-08,UTIAMC,61.24
2026-07-08,UTKARSHBNK,64.07
2026-07-08,UTLSOLAR,45.93
2026-07-08,UTTAMSUGAR,52.71
2026-07-08,UYFINCORP,51.19
2026-07-08,V2RETAIL,47.56
2026-07-08,VADILALIND,51.26
2026-07-08,VAIBHAVGBL,20.67
2026-07-08,VAKRANGEE,41.53
2026-07-08,VAL30IETF,65.66
2026-07-08,VALUE,61.46
2026-07-08,VALUEAXIS,45.56
2026-07-08,VAML,56.72
2026-07-08,VARDMNPOLY,69.86
2026-07-08,VARROC,41.34
2026-07-08,VASWANI,55.65
2026-07-08,VBL,54.54
2026-07-08,VCL,84.12
2026-07-08,VEDL,45.42
2026-07-08,VEDPOWER,34.85
2026-07-08,VEEDOL,64.27
2026-07-08,VENKEYS,48.68
2026-07-08,VENTIVE,67.75
2026-07-08,VENUSPIPES,53.1
2026-07-08,VERANDA,60.02
2026-07-08,VESUVIUS,56.11
2026-07-08,VGL,60.09
2026-07-08,VGUARD,61.53
2026-07-08,VHL,76.02
2026-07-08,VIDHIING,83.52
2026-07-08,VIDYAWIRES,45.76
2026-07-08,VIJAYA,42.17
2026-07-08,VIKASECO,73.2
2026-07-08,VIKASLIFE,64.3
2026-07-08,VIKRAMSOLR,39.62
2026-07-08,VIKRAN,49.89
2026-07-08,VIMTALABS,45.32
2026-07-08,VINATIORGA,55.69
2026-07-08,VINCOFE,32.93
2026-07-08,VINDHYATEL,44.97
2026-07-08,VINNY,78.85
2026-07-08,VINYLINDIA,67.19
2026-07-08,VIPIND,54.36
2026-07-08,VIRINCHI,76.56
2026-07-08,VISAKAIND,61.15
2026-07-08,VISHNU,54.44
2026-07-08,VISHWARAJ,73.84
2026-07-08,VISL,90.65
2026-07-08,VIVIDHA,98.46
2026-07-08,VIYASH,49.99
2026-07-08,VLSFINANCE,56.32
2026-07-08,VMART,50.63
2026-07-08,VMM,43.25
2026-07-08,VOEPL,38.3
2026-07-08,VOGL,35.9
2026-07-08,VOLTAMP,54.55
2026-07-08,VOLTAS,49.11
2026-07-08,VRAJ,80.44
2026-07-08,VRLLOG,57.11
2026-07-08,VSSL,50.13
2026-07-08,VSTIND,60.88
2026-07-08,VSTL,81.29
2026-07-08,VSTTILLERS,46.91
2026-07-08,VTL,41.54
2026-07-08,WAAREEENER,36.69
2026-07-08,WAAREEINDO,77.94
2026-07-08,WAAREERTL,46.69
2026-07-08,WABAG,35.72
2026-07-08,WAKEFIT,58.42
2026-07-08,WALCHANNAG,39.31
